TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.364,7.762,2.1,11.331,3.271,9.364,0.0,7.762,2.1,0.0,11.331,3.271,0.0,236.909,-9999,-9999,142.031,142.031,0.0,-9999,-9999,272.615,272.615,0.0,-9999,-9999,280.124,280.124,0.0,-9999,-9999,7.517,7.517,0.0,85.039,85.039,0.0,0.701,0.701,0.0,2.985,2.985,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,33.698,0.0,38.5989,-9999,72.0861,0.0,82.5701,-9999,3.0,3,26.3871,21.6129,0.0,0.0,-1.17322,-1.16601,0.0,0.0,-9999,-9999,-9999,-9999,-1.17322,-1.16692,0.0,0.0,-9999,-9999,-9999,-9999,-1.12783,-1.12457,0.0,0.0,0.0103902,0.0105208,-1.20713,-1.19839,-1.17993,-1.16194,-1.05496,-1.04571,-1.03093,-1.20659,-1.20246,-1.18585,-1.15686,-1.05496,-1.04218,-1.03036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671,0.179463,0.7013,0.708756,0.0,0.0,-9999,-9999,-9999,-9999,-2.71555,-2.71522,0.659285,0.65962,0.0,0.0,-9999,-9999,-9999,-9999,0.1671,0.178141,0.7013,0.711851,0.0,0.0,-9999,-9999,-9999,-9999,-2.71555,-2.71555,0.659285,0.659285,0.0,0.0,-9999,-9999,-9999,-9999,0.0355862,0.0723403,0.123862,0.179463,0.371024,0.376972,0.384265,0.029814,0.0999501,0.141833,0.19494,0.369671,0.376205,0.384265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7519,-2.72301,-2.71555,-2.70113,-2.65775,-2.6433,-2.6174,-2.75372,-2.72301,-2.71522,-2.68984,-2.65775,-2.65531,-2.6174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46455,0.476894,0.464165,0.0219564,0.177761,0.351858,0.38076,0.471412,0.572419,0.595782,0.645621,0.424827,0.46455,0.453317,0.023924,0.171348,0.174925,0.37375,0.46725,0.576312,0.596789,0.64084,1.5736,1.64381,1.58873,0.0145633,1.37454,1.49049,1.56397,1.59951,1.65455,1.66996,1.69053,1.60453,1.63777,1.58115,0.0167005,1.36974,1.3839,1.53659,1.61585,1.64381,1.66996,1.69343,0.116943,0.120183,0.111784,0.00428743,0.073024,0.0869488,0.0871586,0.102814,0.130568,0.137571,0.146447,0.101792,0.101792,0.123598,0.0099167,0.071932,0.0869488,0.0958216,0.114653,0.132682,0.137301,0.147349,0.478597,0.560503,0.439052,0.0273027,0.0,0.407322,0.477873,0.493066,0.515749,0.553558,0.560503,0.556054,0.507873,0.516956,0.0109336,0.409005,0.47846,0.486616,0.50722,0.550442,0.556054,0.574889,-9999,-9999
200402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.916,6.964,2.194,11.089,3.309,8.916,0.0,6.964,2.194,0.0,11.089,3.309,0.0,293.465,-9999,-9999,194.47,194.47,0.0,-9999,-9999,255.182,255.182,0.0,-9999,-9999,260.202,260.202,0.0,-9999,-9999,8.498,8.498,0.0,84.895,84.895,0.0,0.863,0.863,0.0,3.589,3.589,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.70088,0.188218,33.6067,0.0,37.9542,-9999,71.6854,0.0,80.9589,-9999,3.0,3,25.2069,22.7931,0.0,0.0,-1.16613,-1.15875,0.0,0.0,-9999,-9999,-9999,-9999,-1.16613,-1.15972,0.0,0.0,-9999,-9999,-9999,-9999,-1.12084,-1.11777,0.0,0.0,0.0102257,0.010339,-1.19907,-1.19096,-1.17267,-1.15494,-1.04838,-1.03926,-1.02587,-1.19875,-1.19468,-1.17932,-1.1488,-1.04838,-1.03743,-1.02535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212115,0.225046,0.680004,0.687992,0.0,0.0,-9999,-9999,-9999,-9999,-2.60196,-2.60131,0.784312,0.78499,0.0,0.0,-9999,-9999,-9999,-9999,0.212115,0.223881,0.680004,0.690788,0.0,0.0,-9999,-9999,-9999,-9999,-2.60196,-2.60196,0.784312,0.784312,0.0,0.0,-9999,-9999,-9999,-9999,0.078205,0.116968,0.175013,0.225046,0.436303,0.448415,0.457927,0.0740363,0.158521,0.191312,0.24443,0.436303,0.448415,0.455254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.66618,-2.62448,-2.60664,-2.59361,-2.57147,-2.53407,-2.51288,-2.66618,-2.62547,-2.60664,-2.59361,-2.57499,-2.55076,-2.51484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458436,0.471732,0.456094,0.0217165,0.174141,0.343111,0.371676,0.464368,0.562673,0.587122,0.637362,0.417703,0.458436,0.445742,0.0236659,0.167649,0.171268,0.36538,0.458436,0.566878,0.587873,0.632387,1.55696,1.63146,1.57386,0.0145103,1.36335,1.47319,1.54716,1.58321,1.63889,1.65617,1.6795,1.59027,1.62457,1.56658,0.0166303,1.35861,1.37194,1.51902,1.60075,1.63146,1.6575,1.68065,0.113131,0.116266,0.108157,0.00415486,0.0706439,0.0841149,0.0843178,0.099463,0.126313,0.133087,0.141786,0.0984741,0.0984741,0.119951,0.00985612,0.0695875,0.0841149,0.0926984,0.110916,0.128348,0.132826,0.142668,0.572573,0.659436,0.520597,0.0322276,0.0,0.495007,0.571943,0.579563,0.612087,0.651903,0.659436,0.657497,0.603015,0.613895,0.0137913,0.496517,0.572438,0.578892,0.603015,0.651523,0.657497,0.672422,-9999,-9999
200403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.199,12.816,2.329,17.447,3.429,15.199,0.0,12.816,2.329,0.0,17.447,3.429,0.0,365.182,-9999,-9999,240.996,240.996,0.0,-9999,-9999,294.276,294.276,0.0,-9999,-9999,304.877,304.877,0.0,-9999,-9999,12.345,12.345,0.0,85.066,85.066,0.0,0.889,0.889,0.0,3.608,3.608,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.9663,0.0,33.698,0.0,34.7992,-9999,72.0861,0.0,74.4418,-9999,3.0,3,23.3871,24.6129,0.0,0.0,-1.17322,-1.16601,0.0,0.0,-9999,-9999,-9999,-9999,-1.17322,-1.16692,0.0,0.0,-9999,-9999,-9999,-9999,-1.12783,-1.12457,0.0,0.0,0.0103902,0.0105208,-1.20713,-1.19839,-1.17993,-1.16194,-1.05496,-1.04571,-1.03093,-1.20659,-1.20246,-1.18585,-1.15686,-1.05496,-1.04218,-1.03036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299611,0.312078,0.604765,0.615791,0.0,0.0,-9999,-9999,-9999,-9999,-2.49061,-2.4889,0.888438,0.890454,0.0,0.0,-9999,-9999,-9999,-9999,0.299611,0.312078,0.604765,0.615791,0.0,0.0,-9999,-9999,-9999,-9999,-2.49061,-2.49061,0.888438,0.888438,0.0,0.0,-9999,-9999,-9999,-9999,0.150311,0.184495,0.275389,0.312078,0.54023,0.568062,0.576853,0.150311,0.273281,0.275389,0.329231,0.54023,0.568062,0.574379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.56049,-2.5174,-2.50438,-2.48806,-2.47148,-2.41975,-2.40503,-2.56049,-2.52365,-2.50438,-2.48806,-2.47547,-2.45019,-2.40503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539006,0.537218,0.575354,0.0252423,0.229048,0.492341,0.502382,0.555593,0.700427,0.726229,0.745519,0.517896,0.539006,0.555705,0.0271807,0.225373,0.227427,0.499932,0.540074,0.700473,0.726048,0.743826,1.69591,1.70414,1.69992,0.0174423,1.42825,1.65742,1.68231,1.71222,1.77699,1.78789,1.79917,1.6976,1.71222,1.68354,0.0192878,1.42377,1.43765,1.67654,1.71084,1.75687,1.78753,1.80524,0.238031,0.244626,0.222498,0.00722852,0.148636,0.17698,0.177407,0.209272,0.253959,0.279521,0.281177,0.207192,0.207192,0.232363,0.00969388,0.146414,0.17698,0.19504,0.230678,0.265764,0.277312,0.294403,0.646728,0.738854,0.585441,0.0361719,0.0,0.562608,0.644635,0.649993,0.688621,0.730742,0.738854,0.738407,0.678564,0.687688,0.016825,0.565146,0.643358,0.646593,0.678564,0.732051,0.738407,0.751423,-9999,-9999
200404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.916,13.341,2.209,17.966,3.069,15.916,0.0,13.341,2.209,0.0,17.966,3.069,0.0,427.67,-9999,-9999,295.96,295.96,0.0,-9999,-9999,290.198,290.198,0.0,-9999,-9999,300.216,300.216,0.0,-9999,-9999,13.352,13.352,0.0,84.869,84.869,0.0,0.806,0.806,0.0,4.393,4.393,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.93898,0.0,33.6538,0.0,36.6118,0.570717,71.8924,0.0,78.2114,1.51855,1.0,2,21.3667,26.6333,4.53333,7.26667,-1.16979,-1.1625,0.0,0.0,0.0276409,0.0273373,0.0809678,0.0840454,-1.16979,-1.16344,0.0,0.0,0.0276409,0.0273496,0.0809678,0.0840494,-1.12445,-1.12128,0.0,0.0,0.0103104,0.0104325,-1.20324,-1.1948,-1.17642,-1.15943,-1.05219,-1.04259,-1.02848,-1.2028,-1.19883,-1.18269,-1.15296,-1.05219,-1.03988,-1.02794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359032,0.37278,0.584045,0.595225,0.0,0.0,0.0291868,0.0276574,0.2173,0.164678,-2.3198,-2.31817,1.04336,1.04466,0.0,0.0,0.0392338,0.039144,0.0601017,0.0532979,0.359032,0.37278,0.584045,0.595225,0.0,0.0,0.0291868,0.0276574,0.2173,0.164678,-2.3198,-2.3198,1.04336,1.04336,0.0,0.0,0.0392338,0.039165,0.0601017,0.0533133,0.195305,0.222299,0.329699,0.37278,0.622137,0.652961,0.661169,0.195305,0.328283,0.329699,0.389682,0.622137,0.652961,0.658387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.38489,-2.3452,-2.33355,-2.31518,-2.30153,-2.25414,-2.23905,-2.38489,-2.34966,-2.33926,-2.31518,-2.30634,-2.27731,-2.2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548498,0.545046,0.588766,0.025736,0.235168,0.508192,0.51678,0.562289,0.715904,0.742654,0.758292,0.529405,0.548498,0.568161,0.0276579,0.231733,0.233655,0.512867,0.554524,0.71622,0.742037,0.756952,1.70658,1.70849,1.71005,0.0179956,1.43096,1.66918,1.69064,1.72147,1.78923,1.79919,1.81294,1.70566,1.71829,1.69261,0.0197895,1.42653,1.43998,1.68496,1.71829,1.76657,1.79955,1.81786,0.248062,0.254935,0.231823,0.00751929,0.154901,0.184438,0.184883,0.218092,0.264249,0.291301,0.293027,0.215924,0.215924,0.241588,0.0098018,0.152584,0.184438,0.20326,0.240225,0.276965,0.288999,0.30681,0.743854,0.843787,0.670837,0.041384,0.0,0.650366,0.734394,0.743746,0.788749,0.834874,0.844891,0.845096,0.777975,0.788455,0.0200474,0.654042,0.732963,0.743714,0.778185,0.838186,0.845096,0.855962,-9999,-9999
200405,22.305,0.831317,19.889,1.957,0.83871,23.98,3.053,0.825568,21.081,17.951,2.475,23.255,3.672,21.732,0.831317,19.197,2.111,0.83871,23.501,3.178,0.825568,466.681,324.987,0.832661,345.118,328.883,0.832661,316.046,0.831317,302.107,309.186,0.831317,311.422,0.831317,313.826,307.519,0.831317,23.404,0.831317,20.745,22.664,0.831317,84.931,84.917,0.823253,0.042,0.025,0.823253,4.115,4.021,0.823253,0.252375416667,0.823252688172,124.854719167,0.823252688172,639.05034984,0.823252688172,72.7819032748,0.821908602151,63.3504551142,0.806451612903,454.228735321,0.823252688172,363.374,0.831317,26.009,0.831317,0.257,0.831317,5.46033,0.831317,23.4959,0.831317,25.5611,0.2509,86.2289,0.831317,93.808,0.656149,0.823253,1,19.6452,28.3548,19.6452,28.3548,-0.605224,-0.605446,0.790323,0.784274,0.0134419,0.0132647,0.0472852,0.044687,-0.607733,-0.607385,0.790323,0.784946,0.0134452,0.0132992,0.0472862,0.0446973,-0.598578,-0.595723,0.786072,0.780477,0.0061639,0.00588797,-0.661575,-0.646192,-0.63137,-0.61038,-0.560048,-0.555523,-0.544461,-0.655089,-0.641785,-0.625703,-0.606151,-0.561719,-0.556439,-0.548927,0.823253,0.815188,0.814516,0.790323,0.782258,0.781586,0.774866,0.81922,0.809812,0.80914,0.790323,0.747984,0.723118,0.780242,0.479851,0.470688,0.228984,0.224165,0.826825,0.826825,0.0157905,0.0153894,0.0936787,0.0723191,-1.33844,-1.33304,0.898985,0.897175,0.764225,0.754214,0.0190035,0.0188294,0.0227718,0.0229438,0.474136,0.469955,0.227834,0.223194,0.826825,0.826825,0.0158048,0.0154477,0.0936811,0.0723316,-1.3387,-1.33566,0.898507,0.897659,0.764225,0.755326,0.019004,0.0188711,0.0227722,0.022978,0.362086,0.38171,0.426247,0.469955,0.553623,0.566386,0.59841,0.36954,0.423927,0.425803,0.470688,0.553857,0.565253,0.585387,0.83871,0.83871,0.83871,0.826825,0.700461,0.82343,0.82343,0.83871,0.83871,0.83871,0.826825,0.757216,0.648557,0.709677,-1.3518,-1.34641,-1.34377,-1.33844,-1.32372,-1.32132,-1.31873,-1.35423,-1.34641,-1.34135,-1.33401,-1.32354,-1.32019,-1.31705,0.814075,0.779345,0.774731,0.764225,0.735681,0.750715,0.736793,0.788161,0.779345,0.797106,0.785857,0.735681,0.737905,0.749481,0.548488,0.537141,0.572622,0.0126411,0.414256,0.515519,0.529558,0.55021,0.639913,0.644967,0.663039,0.536362,0.545912,0.561134,0.0130808,0.408792,0.430281,0.525985,0.548488,0.636433,0.644967,0.6611,1.1637,1.14453,1.16834,0.00728399,1.06711,1.14036,1.15068,1.1686,1.20124,1.20449,1.21023,1.15553,1.15365,1.15971,0.00726631,1.06658,1.07647,1.14453,1.16249,1.19627,1.20204,1.20934,0.420823,0.433176,0.399744,0.00835423,0.296837,0.350656,0.357084,0.399949,0.42532,0.46398,0.470097,0.40179,0.40179,0.4067,0.00860383,0.299599,0.351082,0.362849,0.402514,0.428294,0.466032,0.47467,0.751257,0.82055,0.668314,0.0408999,0.0,0.674953,0.731796,0.75237,0.782703,0.810493,0.82055,0.816931,0.777664,0.767246,0.0144552,0.525959,0.723642,0.740917,0.772865,0.813505,0.818482,0.836273,-9999,-9999
200406,25.159,1.0,22.491,1.952,1.0,26.906,3.298,1.0,24.168,21.108,2.115,26.173,3.469,25.159,1.0,22.491,1.952,1.0,26.906,3.298,1.0,480.906,342.447,1.0,347.767,342.447,1.0,333.139,1.0,325.801,333.139,1.0,336.475,1.0,340.901,336.475,1.0,27.315,1.0,24.953,27.315,1.0,84.999,84.974,1.0,0.192,0.377,1.0,3.495,4.16,1.0,0.252586111111,1.0,132.404753472,1.0,667.792795833,1.0,80.2633826691,0.998611111111,67.1000640583,0.978472222222,475.791929167,1.0,352.77,1.0,29.694,1.0,0.83,1.0,4.40376,1.0,16.3012,0.999306,18.1511,0.37364,98.6027,1.0,109.793,0.714317,0.997917,1,19.0,29.0,19.0,29.0,0.311047,0.333725,0.972222,0.970833,0.011763,0.0115066,0.0601541,0.056093,0.311047,0.324546,0.972222,0.970833,0.011763,0.011563,0.0601541,0.0561046,0.316473,0.322349,0.972431,0.968767,0.00797785,0.00786427,0.234449,0.25475,0.273379,0.308487,0.368754,0.372735,0.377742,0.238557,0.266534,0.274944,0.31056,0.373646,0.376335,0.379456,0.995833,0.990278,0.984028,0.973611,0.957639,0.956944,0.945833,0.99375,0.986806,0.984028,0.972222,0.956944,0.954861,0.936806,0.306114,0.342645,0.119293,0.11619,1.0,1.0,0.0156265,0.0151905,0.0753651,0.0724144,0.295562,0.307801,0.474831,0.466021,0.954023,0.951724,0.0157224,0.0154203,0.0485711,0.0448999,0.306114,0.321001,0.119293,0.12058,1.0,1.0,0.0156265,0.0152684,0.0753651,0.0724308,0.295562,0.307341,0.474831,0.465952,0.954023,0.951724,0.0157224,0.0154944,0.0485711,0.0449254,0.217535,0.244895,0.259951,0.306114,0.390944,0.392349,0.401093,0.227441,0.253728,0.261942,0.306375,0.393937,0.395334,0.401963,1.0,1.0,1.0,1.0,0.982456,0.982456,0.985965,1.0,1.0,1.0,1.0,0.982456,0.998246,0.987719,0.231244,0.245878,0.26527,0.291308,0.334739,0.337791,0.342604,0.231485,0.257501,0.266978,0.294787,0.337902,0.341839,0.346672,0.989655,0.983908,0.973563,0.956322,0.94023,0.921839,0.92069,0.989655,0.977011,0.973563,0.954023,0.941379,0.934483,0.921839,0.312741,0.318672,0.346579,0.0109988,0.24912,0.273199,0.28172,0.312741,0.415457,0.418596,0.441344,0.29571,0.31273,0.336393,0.0107308,0.238764,0.263578,0.278368,0.308236,0.403456,0.41612,0.424585,-0.00245687,-0.00587382,0.0242295,0.00357968,-0.000542392,0.00218028,0.00299125,0.0141501,0.0414722,0.0479746,0.066572,0.00108014,0.00168296,0.0199205,0.00323746,-0.00587382,0.00108014,0.0033107,0.0111883,0.0373402,0.042376,0.050648,0.507467,0.57078,0.479411,0.0178152,0.311651,0.31899,0.393298,0.505088,0.559633,0.57561,0.636488,0.454784,0.455315,0.406377,0.0158996,0.292456,0.301201,0.30512,0.426268,0.453877,0.455955,0.482426,0.103227,0.118234,0.113047,0.00837356,0.0,0.0924901,0.0999433,0.108319,0.147702,0.154059,0.191971,0.0966902,0.121928,0.116708,0.00874171,0.0890638,0.0955288,0.0974621,0.0999109,0.111451,0.117765,0.199258,-9999,-9999
