TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.589,3.454,0.865,3.824,0.492,3.589,0.0,3.454,0.865,0.0,3.824,0.492,0.0,91.4084,-9999,-9999,19.977,19.977,0.0,-9999,-9999,309.487,309.487,0.0,-9999,-9999,325.344,325.344,0.0,-9999,-9999,0.879,0.879,0.0,100.636,100.636,0.0,5.538,5.538,0.0,3.342,3.342,0.0,0.297440725685,0.6875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,389.357,0.262769,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,16.2832,0.227151,8.16642,-9999,-18.3242,0.704301,-9.19003,-9999,1.0,3,30.7419,17.2581,0.0,0.0,0.50053,0.500404,0.18414,0.201613,-9999,-9999,-9999,-9999,0.491532,0.514995,0.19086,0.204973,-9999,-9999,-9999,-9999,0.498524,0.500644,0.187382,0.194103,0.00151032,0.00137831,0.489464,0.491532,0.494036,0.497118,0.500261,0.510163,0.514998,0.489464,0.492327,0.495148,0.498114,0.505294,0.514751,0.517428,0.195565,0.19086,0.198253,0.178091,0.201613,0.160618,0.153226,0.195565,0.199597,0.213038,0.209677,0.205645,0.204301,0.153898,0.717959,0.729556,0.389179,0.36718,0.0997919,0.111481,-9999,-9999,-9999,-9999,0.0703847,0.0489829,0.652255,0.692767,0.331014,0.358634,-9999,-9999,-9999,-9999,0.713766,0.750124,0.377389,0.395677,0.101908,0.116684,-9999,-9999,-9999,-9999,0.0533332,0.0510646,0.680722,0.69313,0.345878,0.358634,-9999,-9999,-9999,-9999,0.711009,0.714795,0.717376,0.721285,0.72373,0.725954,0.729464,0.711009,0.717071,0.721285,0.72373,0.726403,0.729556,0.750124,0.090392,0.0956296,0.0977107,0.0831079,0.124072,0.0841485,0.110406,0.090392,0.109365,0.0831079,0.124072,0.0841485,0.111481,0.116684,0.0431398,0.0477517,0.0477517,0.0498586,0.0693883,0.0722335,0.107664,0.0431398,0.0477517,0.0477517,0.0489829,0.0526055,0.0703847,0.107664,0.267236,0.366224,0.366224,0.356842,0.33639,0.291798,0.278516,0.267236,0.366224,0.366224,0.358634,0.25058,0.331014,0.278516,3.19061,3.36966,3.27174,0.0233212,3.09935,3.13218,3.16379,3.20977,3.43262,3.45723,3.50505,3.10528,3.19412,3.20041,0.0183979,3.09935,3.10059,3.13012,3.18318,3.2073,3.2373,3.48681,2.91667,2.85467,2.77109,0.0232579,2.60271,2.62377,2.66864,2.70259,2.91763,2.95724,3.00881,2.59029,2.70259,2.70189,0.0185226,2.59029,2.60276,2.62188,2.6817,2.70644,2.7373,2.99057,0.752838,0.526286,0.689086,0.0169949,0.516816,0.633571,0.647678,0.75032,0.752838,0.752838,0.75652,0.565726,0.565726,0.641875,0.0218889,0.161135,0.565727,0.610831,0.647678,0.752831,0.752838,0.756517,0.734355,0.735753,0.779751,0.00388717,0.734355,0.764157,0.76416,0.76473,0.80199,0.804104,0.813312,0.793706,0.794215,0.784723,0.00413657,0.735755,0.764159,0.76416,0.794215,0.80339,0.804108,0.805142,-9999,-9999
200402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.131,3.869,0.803,4.468,0.632,4.131,0.0,3.869,0.803,0.0,4.468,0.632,0.0,156.328,-9999,-9999,49.106,49.106,0.0,-9999,-9999,304.026,304.026,0.0,-9999,-9999,320.082,320.082,0.0,-9999,-9999,1.401,1.401,0.0,101.639,101.639,0.0,3.292,3.292,0.0,3.052,3.052,0.0,0.334843640064,0.688936781609,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,378.414,0.274425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,25.4253,0.261494,57.4429,-9999,-13.6511,0.689655,-30.8417,-9999,1.0,3,27.5862,20.4138,0.0,0.0,0.0329371,0.0524499,0.181034,0.201868,-9999,-9999,-9999,-9999,0.0463949,0.055029,0.194684,0.204023,-9999,-9999,-9999,-9999,0.0387089,0.0446975,0.192277,0.199048,0.0034623,0.0031298,0.00454494,0.0131858,0.0215354,0.0418209,0.0566306,0.0591699,0.0606531,0.00454494,0.0131858,0.0328201,0.055029,0.0588388,0.0593876,0.0606531,0.161638,0.165948,0.174569,0.189655,0.200431,0.220546,0.219109,0.161638,0.165948,0.181034,0.204023,0.219828,0.216236,0.219109,0.701599,0.719436,0.536775,0.542151,0.154548,0.170695,-9999,-9999,-9999,-9999,-0.884686,-0.86498,0.896919,0.870879,0.217617,0.244711,-9999,-9999,-9999,-9999,0.713002,0.713695,0.540247,0.549615,0.1644,0.173158,-9999,-9999,-9999,-9999,-0.869758,-0.850965,0.865108,0.856767,0.236254,0.246435,-9999,-9999,-9999,-9999,0.685246,0.687372,0.695553,0.705639,0.724361,0.724371,0.725292,0.686226,0.689256,0.701406,0.713695,0.724371,0.725228,0.725292,0.140956,0.148345,0.149622,0.157011,0.186705,0.189168,0.184241,0.140956,0.142187,0.154548,0.173158,0.189168,0.16814,0.184241,-0.930008,-0.91289,-0.902199,-0.870028,-0.857717,-0.855316,-0.850965,-0.930008,-0.91289,-0.884686,-0.859768,-0.855316,-0.853957,-0.850965,0.19233,0.198898,0.209079,0.23453,0.261952,0.267125,0.246435,0.19233,0.198898,0.217617,0.25678,0.267125,0.248159,0.246435,3.2749,3.44568,3.3523,0.022281,3.18645,3.21685,3.24932,3.29543,3.50571,3.52917,3.57475,3.19349,3.27855,3.28427,0.0176111,3.18645,3.18671,3.21583,3.26782,3.29082,3.31966,3.55737,3.44424,3.39065,3.30761,0.0213077,3.13228,3.15697,3.19048,3.25661,3.45042,3.46847,3.51537,3.1382,3.23215,3.24556,0.0168278,3.12683,3.15363,3.17495,3.22072,3.26502,3.28408,3.49889,0.760385,0.531561,0.696203,0.0170005,0.521996,0.639922,0.654171,0.757841,0.760385,0.760385,0.764104,0.571397,0.571397,0.648689,0.0218838,0.171189,0.571398,0.616955,0.654171,0.760378,0.760385,0.764101,1.70553,1.70832,1.79331,0.00720409,1.70553,1.7661,1.7661,1.76723,1.83264,1.8375,1.85524,1.81635,1.81735,1.80159,0.00775406,1.70787,1.7661,1.7661,1.81735,1.8361,1.83751,1.83885,-9999,-9999
200403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.843,4.232,1.102,5.431,1.309,4.843,0.0,4.232,1.102,0.0,5.431,1.309,0.0,255.47,-9999,-9999,109.481,109.481,0.0,-9999,-9999,295.64,295.64,0.0,-9999,-9999,312.0,312.0,0.0,-9999,-9999,1.896,1.896,0.0,101.851,101.851,0.0,1.447,1.447,0.0,2.773,2.773,0.0,0.300246468277,0.709677419355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.821,0.588038,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.22709,0.829301,22.2858,0.631048,40.4147,-9999,2.29111,0.726478,4.15488,-9999,2.0,3,23.5806,24.4194,0.0,0.0,-0.0438097,-0.0654849,0.428763,0.453629,-9999,-9999,-9999,-9999,-0.0603511,-0.0683252,0.43414,0.466398,-9999,-9999,-9999,-9999,-0.0603297,-0.0663181,0.441431,0.453125,0.0024829,0.00252557,-0.0836143,-0.0805179,-0.0769515,-0.0603511,-0.0448105,-0.0438097,-0.0373786,-0.0844654,-0.0816382,-0.0805179,-0.0717875,-0.053213,-0.0445645,-0.0373839,0.367608,0.473118,0.481183,0.43414,0.428091,0.428763,0.409946,0.471774,0.472446,0.473118,0.469758,0.387769,0.420699,0.406586,0.853284,0.863473,0.5714,0.574137,0.307534,0.334796,-9999,-9999,-9999,-9999,-0.872864,-0.922563,1.04011,1.0881,0.538182,0.560697,-9999,-9999,-9999,-9999,0.861231,0.859779,0.566706,0.570512,0.311939,0.357099,-9999,-9999,-9999,-9999,-0.911012,-0.924796,1.08349,1.0913,0.544443,0.565572,-9999,-9999,-9999,-9999,0.840522,0.845681,0.851214,0.85475,0.861231,0.862834,0.864654,0.838579,0.845681,0.846207,0.851719,0.857645,0.861994,0.863751,0.274128,0.369372,0.387009,0.287999,0.311939,0.319154,0.303199,0.268363,0.369372,0.365164,0.281104,0.349889,0.310402,0.293673,-0.936481,-0.932269,-0.93124,-0.911012,-0.877688,-0.874716,-0.859482,-0.941712,-0.936481,-0.932269,-0.929394,-0.883708,-0.87653,-0.859482,0.569443,0.570733,0.572023,0.544443,0.508308,0.536892,0.527143,0.568152,0.569443,0.570733,0.565572,0.535697,0.496936,0.527143,3.38168,3.54538,3.45573,0.0213795,3.29517,3.32353,3.35708,3.40368,3.6027,3.62507,3.66849,3.30331,3.38548,3.39054,0.0169387,3.29451,3.29518,3.32349,3.37487,3.39698,3.42468,3.65194,3.67677,3.6137,3.52205,0.0228304,3.34011,3.38328,3.42142,3.45161,3.67677,3.70671,3.7478,3.3751,3.44583,3.45087,0.0182608,3.33527,3.35965,3.37156,3.43742,3.45186,3.48177,3.73246,0.771606,0.539406,0.706657,0.0171098,0.5297,0.649365,0.663825,0.769025,0.771606,0.771606,0.77538,0.57983,0.57983,0.658576,0.0220222,0.180934,0.579831,0.626059,0.663825,0.771599,0.771606,0.775377,3.55707,3.56185,3.70005,0.0109727,3.55707,3.66342,3.66343,3.66533,3.75437,3.7631,3.7934,3.72692,3.7286,3.70998,0.012045,3.55917,3.66342,3.66343,3.7286,3.76205,3.76357,3.76487,-9999,-9999
200404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.234,8.387,1.128,9.802,1.509,9.234,0.0,8.387,1.128,0.0,9.802,1.509,0.0,361.876,-9999,-9999,175.247,175.247,0.0,-9999,-9999,310.232,310.232,0.0,-9999,-9999,326.062,326.062,0.0,-9999,-9999,3.234,3.234,0.0,101.161,101.161,0.0,1.507,1.507,0.0,2.235,2.235,0.0,0.239250366875,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,380.22,0.652778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.949029,0.0,45.5767,0.422222,74.6507,-9999,18.4305,1.0,30.1875,-9999,3.0,3,19.5667,28.4333,0.0,0.0,-0.961467,-0.94049,0.3375,0.369444,-9999,-9999,-9999,-9999,-0.921334,-0.898268,0.354167,0.379861,-9999,-9999,-9999,-9999,-0.923176,-0.915906,0.352934,0.366094,0.00414382,0.00392181,-0.967763,-0.957802,-0.945145,-0.923753,-0.901109,-0.89942,-0.895939,-0.970491,-0.946691,-0.932215,-0.904265,-0.899776,-0.89797,-0.891165,0.366667,0.334028,0.342361,0.31875,0.400694,0.403472,0.380556,0.307639,0.342361,0.318056,0.398611,0.395139,0.394444,0.391667,2.54349,2.41321,0.805478,0.716159,0.217544,0.258104,-9999,-9999,-9999,-9999,-3.24475,-3.1297,2.7459,2.82298,0.417437,0.44364,-9999,-9999,-9999,-9999,2.55985,2.47663,0.787881,0.799739,0.231537,0.268727,-9999,-9999,-9999,-9999,-3.19231,-3.104,2.77327,2.82458,0.435453,0.45401,-9999,-9999,-9999,-9999,2.40915,2.44008,2.45488,2.54126,2.61511,2.64641,2.70442,2.40915,2.43357,2.44299,2.47173,2.55046,2.64613,2.66174,0.259858,0.302033,0.289599,0.214035,0.233292,0.182804,0.203216,0.259858,0.316583,0.303885,0.292774,0.217544,0.196101,0.197953,-3.29769,-3.25985,-3.24475,-3.19767,-3.10041,-3.09024,-3.08857,-3.30726,-3.25985,-3.24001,-3.10226,-3.09024,-3.08919,-3.0882,0.376799,0.399621,0.417437,0.435453,0.455121,0.465645,0.465645,0.374576,0.399621,0.411882,0.462188,0.465645,0.451788,0.451788,4.05913,4.16079,4.10503,0.0137141,3.98707,4.00326,4.04367,4.08457,4.1959,4.20954,4.2359,4.00971,4.06396,4.06455,0.0112479,3.98494,3.99307,4.00971,4.05515,4.08604,4.10463,4.22587,5.08862,5.05906,5.02094,0.0128402,4.89391,4.9371,4.94556,5.00245,5.0926,5.11081,5.13568,4.90564,4.98529,4.98773,0.0114105,4.88403,4.90564,4.94417,4.96772,5.02563,5.0538,5.12384,0.834449,0.583337,0.76575,0.0173233,0.57284,0.702252,0.717889,0.831657,0.834449,0.834449,0.838529,0.627053,0.627053,0.714998,0.0222035,0.257885,0.627054,0.677048,0.717889,0.834441,0.834449,0.838526,5.40748,5.41356,5.58091,0.0124009,5.40748,5.54694,5.54695,5.54936,5.6402,5.64565,5.68419,5.59869,5.60081,5.58808,0.0139393,5.40755,5.54695,5.54695,5.60081,5.64518,5.64565,5.64862,-9999,-9999
200405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.28,10.125,0.83,11.85,1.206,11.28,0.0,10.125,0.83,0.0,11.85,1.206,0.0,445.156,-9999,-9999,217.612,217.612,0.0,-9999,-9999,321.306,321.306,0.0,-9999,-9999,336.733,336.733,0.0,-9999,-9999,3.407,3.407,0.0,101.423,101.423,0.0,0.953,0.953,0.0,2.081,2.081,0.0,0.240033997715,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,379.402,0.97043,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.915576,0.0,62.4452,0.995296,81.3538,-9999,22.8771,0.999328,29.8044,-9999,3.0,3,16.0323,31.9677,0.0,0.0,-3.50286,-3.48911,0.649194,0.726478,-9999,-9999,-9999,-9999,-3.52222,-3.5146,0.682124,0.741935,-9999,-9999,-9999,-9999,-3.48733,-3.48205,0.686542,0.715239,0.00453263,0.00405931,-3.53543,-3.5192,-3.51323,-3.48787,-3.46616,-3.4599,-3.44903,-3.52565,-3.51998,-3.50286,-3.47535,-3.46588,-3.45689,-3.44939,0.686156,0.708333,0.676075,0.804435,0.635081,0.586694,0.78629,0.734543,0.711694,0.649194,0.799731,0.636425,0.588038,0.768145,3.99119,4.02847,1.10198,1.20531,0.331164,0.416706,-9999,-9999,-9999,-9999,-7.04438,-7.04309,6.18055,6.25494,0.806608,0.878949,-9999,-9999,-9999,-9999,3.92323,3.99786,1.16005,1.21935,0.364653,0.428371,-9999,-9999,-9999,-9999,-7.03565,-7.06655,6.21478,6.27837,0.838666,0.896158,-9999,-9999,-9999,-9999,3.76818,3.9364,3.95443,3.97723,4.00903,4.01424,4.01583,3.75041,3.90632,3.95408,3.9729,4.0118,4.01431,4.02847,0.562439,0.371105,0.348835,0.524831,0.321186,0.315494,0.315494,0.560542,0.29829,0.540288,0.524831,0.418604,0.315494,0.416706,-7.06907,-7.05949,-7.04212,-7.02544,-6.98488,-6.96212,-6.9131,-7.08706,-7.05896,-7.03978,-6.9989,-6.97108,-6.93935,-6.91017,0.840747,0.859,0.771615,0.764648,0.906177,0.726843,0.924149,0.893194,0.841725,0.852952,0.789715,0.907185,0.910118,0.925157,4.37757,4.44724,4.40911,0.00996832,4.31203,4.32325,4.36689,4.41038,4.47109,4.48032,4.49812,4.34335,4.38289,4.38135,0.00856684,4.31055,4.32246,4.3351,4.37927,4.41038,4.42665,4.49135,7.93639,7.96184,7.89116,0.0102305,7.79501,7.81021,7.82951,7.88606,7.94439,7.96585,7.98262,7.86088,7.9051,7.86868,0.00880941,7.78862,7.8017,7.82425,7.87028,7.90984,7.92971,7.95926,0.862639,0.603044,0.792362,0.0173606,0.592193,0.725976,0.742142,0.859753,0.862639,0.862639,0.866858,0.648237,0.648237,0.740509,0.0221888,0.29665,0.648238,0.699921,0.742142,0.862631,0.862639,0.866855,6.53528,6.54195,6.72001,0.0126736,6.53528,6.69104,6.69105,6.69368,6.77903,6.78173,6.82336,6.72853,6.73085,6.72428,0.0144692,6.53356,6.69104,6.69106,6.73085,6.77967,6.78172,6.78499,-9999,-9999
